userid,movieid,rating
236529,two+night+stand+2014,4
75318,magnolia+1999,5
133316,...and+justice+for+all+1979,4
228982,titanic+1997,4
199207,thats+entertainment+1974,4
215130,aladdin+1992,3
320697,happiness+is+a+warm+blanket_+charlie+brown+2011,4
22297,world+war+ii+when+lions+roared+1994,3
266872,dark+house+2009,4
7448,david+copperfield+1935,3
216015,fanny++alexander+1982,4
314995,jeff_+who+lives+at+home+2011,5
98643,the+secret+of+kells+2009,4
18876,naked+weapon+2002,4
321298,conversation+piece+1974,3
288699,one+flew+over+the+cuckoos+nest+1975,4
76001,the+old+dark+house+1932,3
26925,maidentrip+2014,4
243614,dawn+of+the+planet+of+the+apes+2014,4
154352,beyond+the+hills+2012,3
195412,hamlet+goes+business+1987,4
331382,55+days+at+peking+1963,3
143759,secret+things+2002,3
112702,private+lives+1931,4
331772,latter+days+2003,4
207070,pirates+of+the+caribbean+the+curse+of+the+black+pearl+2003,3
131654,slaughterhouse-five+1972,3
238567,the+fifth+element+1997,3
272212,coraline+2009,4
291900,the+imitation+game+2014,4
143526,the+shawshank+redemption+1994,5
218652,spirited+away+2001,3
36032,dances+with+wolves+1990,4
339940,indiana+jones+and+the+last+crusade+1989,4
309920,dr.+no+1962,3
263132,my+neighbor+totoro+1988,4
326993,spirit+stallion+of+the+cimarron+2002,3
294268,inception+2010,5
41578,king+solomons+mines+1937,4
299588,the+lord+of+the+rings+the+two+towers+2002,4
43190,ponyo+2008,5
316067,dumbo+1941,4
349679,the+count+of+monte+cristo+1954,4
229101,the+lost+patrol+1934,3
269771,billy+madison+1995,3
67390,maborosi+1995,4
274667,the+gunman+2015,5
42464,alien+1979,4
166193,stop-loss+2008,4
315037,airplane+1980,5
155516,harry+potter+and+the+chamber+of+secrets+2002,3
302981,the+merry+jail+1917,3
291903,brother+bear+2003,4
201852,the+39+steps+1935,4
91487,ponyo+2008,4
310339,way+out+west+1937,4
147695,apollo+13+1995,4
241665,traffic+department+2013,3
134594,songs+from+the+second+floor+2000,4
116615,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,5
249203,wreck-it+ralph+2012,3
154380,minnie+and+moskowitz+1971,3
255220,total+recall+1990,4
245942,wreck-it+ralph+2012,4
202097,the+closet+2001,5
314319,not+as+a+stranger+1955,3
66281,pink+saris+2010,3
203649,forrest+gump+1994,5
57255,memorial+day+2011,3
296173,interview+with+a+hitman+2012,4
216705,the+lone+ranger+1956,4
29438,table+no.+21+2013,3
263938,hannah+and+her+sisters+1986,4
196769,kronks+new+groove+2005,4
331735,toy+story+1995,4
338205,chicken+little+2005,3
260329,the+lord+of+the+rings+the+return+of+the+king+2003,5
121725,two+girls+and+a+sailor+1944,3
122268,secrets+of+a+soul+1926,3
285273,surfwise+2007,4
188700,rubin+and+ed+1991,3
200481,stoic+2009,3
127082,the+good_+the+bad+and+the+ugly+1966,5
330412,edison_+the+man+1940,4
268505,georgia+rule+2007,2
240958,kickboxer+4+the+agresor+1994,3
263687,the+sword+in+the+stone+1963,4
77466,the+shawshank+redemption+1994,5
222070,the+big+empty+2003,2
260964,tell+me+something+1999,3
247789,awesome+i+fuckin+shot+that+2006,4
306557,hope+and+glory+1987,4
243038,north+west+mounted+police+1940,4
300319,mamma+roma+1962,4
5957,went+to+coney+island+on+a+mission+from+god...+be+back+by+five+1998,4
184554,never+say+never+again+1983,3
97624,toy+story+2+1999,3
127698,yi+yi+2000,4
343289,reservation+road+2007,4
105759,saved+2004,4
245128,the+aristocats+1970,4
143144,max+dugan+returns+1983,2
280267,goodfellas+1990,4
54356,birdman+of+alcatraz+1962,4
30218,the+romantic+englishwoman+1975,3
57612,indecent+proposal+1993,3
326985,hansel+and+gretel+get+baked+2013,3
297742,celeste++jesse+forever+2012,4
337038,we+have+a+pope+2011,3
39713,europa+1991,5
244894,grease+1978,3
11084,harry+potter+and+the+goblet+of+fire+2005,4
204084,blue+in+the+face+1995,4
87918,die+hard+1988,4
252452,sex+and+lucia+2001,5
148061,the+deer+hunter+1978,4
173028,spider-man+2002,3
255191,serenity+2005,4
66350,jonah+who+will+be+25+in+the+year+2000+1976,4
225814,grease+1978,5
77511,star+wars+episode+ii+-+attack+of+the+clones+2002,4
296937,basic+2003,3
159877,the+sun+2005,3
274664,distant+voices_+still+lives+1988,4
216519,xxxy+2002,3
25028,the+shawshank+redemption+1994,5
217364,one+flew+over+the+cuckoos+nest+1975,5
133731,remarkable+power+2008,4
327878,empire+of+the+wolves+2005,3
326673,the+sea+chase+1955,4
89061,the+iran+job+2012,4
20571,pirates+of+the+caribbean+the+curse+of+the+black+pearl+2003,3
51107,the+string+2009,3
54258,cult+of+the+cobra+1955,4
42403,seven+pounds+2008,2
205132,ponyo+2008,4
203333,air+guitar+nation+2006,3
146979,what+would+jesus+buy+2007,4
271641,happy+together+1997,4
53917,we+live+in+public+2009,3
183837,nothings+all+bad+2010,4
133195,harry+potter+and+the+prisoner+of+azkaban+2004,4
223146,iron+man+2008,4
56185,ponyo+2008,4
227426,lady+snowblood+1973,3
150490,welcome+to+the+south+2010,1
152238,the+dark+knight+rises+2012,5
185963,go+for+broke+1951,5
260677,the+wonders+2014,3
254747,images+1972,4
352328,me+without+you+2001,4
205790,chappie+2015,4
2245,killer+klowns+from+outer+space+1988,3
64598,whiplash+2014,4
321822,focus+2001,4
48497,toy+story+2+1999,4
237557,the+lovely+bones+2009,4
149068,lupin+the+3rd+2014,4
80263,a+town+called+hell+1971,4
285565,cinderella+1950,2
213844,10+things+i+hate+about+you+1999,3
125912,raiders+of+the+lost+ark+1981,5
244359,the+green+mile+1999,3
147896,the+big+white+2005,3
235803,a+home+at+the+end+of+the+world+2004,4
203786,se7en+1995,4
148610,pianomania+2009,5
208882,asterix+vs.+caesar+1985,3
45053,iron+man+2+2010,4
255428,the+spy+who+came+in+from+the+cold+1965,3
80879,the+cuckoo+2002,4
41182,high+society+1956,5
165379,despicable+me+2010,4
319064,that+naughty+girl+1956,4
182621,crave+2012,2
119038,robot++frank+2012,5
139847,sherlock+holmes+and+the+voice+of+terror+1942,3
200517,the+godfather+part+ii+1974,5
57655,manhattan+melodrama+1934,3
166725,8mm+2+2005,4
275786,where+the+red+fern+grows+1974,3
173938,the+great+white+silence+1924,4
241687,mystics+in+bali+1981,3
337690,rear+window+1954,4
136030,ju-on+the+grudge+2+2003,2
13800,grey+gardens+1975,4
318775,written+on+the+wind+1956,3
341088,alice+in+wonderland+1951,4
240614,trishna+2011,3
114940,the+inglorious+bastards+1978,4
86297,the+shawshank+redemption+1994,4
49370,the+last+laugh+1924,5
133800,fight+club+1999,4
293578,nukes+in+space+1999,4
127523,phyllis+and+harold+2010,3
116967,toy+story+3+2010,4
23792,salomes+last+dance+1988,3
94098,avatar+2009,4
42756,pirates+of+silicon+valley+1999,4
178874,my+life+1993,4
176570,be+with+me+2005,4
224673,the+joke+1969,3
306526,kikis+delivery+service+1989,5
82871,little+women+1933,5
82248,harvard+beats+yale+29-29+2008,4
292969,seventh+son+2014,3
352070,family+guy+presents+blue+harvest+2007,3
238281,robots+2005,3
285843,walking+on+sunshine+2014,2
37497,man+with+the+gun+1955,3
190671,richard+pryor+live+on+the+sunset+strip+1982,5
284125,the+princess+and+the+frog+2009,2
89846,nausica+of+the+valley+of+the+wind+1984,4
268129,the+life+and+times+of+hank+greenberg+2000,3
256771,autumn+sonata+1978,4
130819,the+hart+of+london+1970,3
86659,the+day+the+earth+stood+still+1951,4
177486,death+racers+2008,3
164136,raiders+of+the+lost+ark+1981,4
97241,the+shawshank+redemption+1994,5
23656,godzilla+vs.+king+ghidorah+1991,4
148242,diary+of+a+country+priest+1951,4
112544,the+day+the+earth+stood+still+1951,3
200408,the+afternoon+of+a+torturer+2001,3
39867,terminator+2+judgment+day+1991,5
41382,jupiters+darling+1955,3
283121,charlie+chans+greatest+case+1933,4
47880,the+imitation+game+2014,4
331463,911+in+plane+site+2004,3
148756,in+the+city+of+sylvia+2007,4
216134,my+neighbor+totoro+1988,3
1061,them+1954,2
246224,the+match+king+1932,4
146234,dread+2009,3
291486,eddie+murphy+delirious+1983,4
338256,dance+me+outside+1995,3
280373,a+walk+in+the+sun+1945,3
213074,interstellar+2014,5
40590,the+aristocats+1970,3
195678,abbott+and+costello+in+the+foreign+legion+1950,3
309602,12+storeys+1997,2
335187,god+bless+america+2011,3
243977,seven+samurai+1954,5
277922,whiplash+2014,5
224595,charlie+and+the+chocolate+factory+2005,4
61545,cyberjack+1995,3
220605,sweet+november+2001,3
278225,cobain+montage+of+heck+2015,4
129888,sergeant+york+1941,3
279368,pom+poko+1994,5
204285,west+of+the+divide+1934,3
257781,the+salt+of+the+earth+2014,3
86614,beethovens+treasure+tail+2014,4
3492,one+way+passage+1932,4
14532,anne+of+the+thousand+days+1969,4
106888,one+flew+over+the+cuckoos+nest+1975,4
151386,claustrofobia+2011,3
166911,surfwise+2007,4
154324,exhibition+2013,3
100558,marriage+italian+style+1964,4
86957,the+animatrix+2003,3
96160,look+whats+happened+to+rosemarys+baby+1976,4
21189l8,the+godfather+1972,4
141402,the+prizefighter+and+the+lady+1933,4
21076,family+weekend+2013,3
298742,man+with+a+movie+camera+1929,5
125794,the+appaloosa+1966,4
244298,paper+moon+1973,4
272946,koko+a+talking+gorilla+1978,2
79327,the+tournament+2009,4
213596,a+murder+of+crows+1999,3
302196,berserk+the+golden+age+arc+3+-+the+advent+2013,3
297378,the+proposition+2005,4
313345,how+hitler+lost+the+war+1989,3
77153,margaret+cho+notorious+c.h.o.+2002,3
251978,the+truman+show+1998,4
316038,if+only+2004,5
20435,the+maze+runner+2014,3
251919,delusion+1991,4
127493,goodbye_+mr.+chips+1969,3
34399,cry+baby+lane+2000,5
61584,ice+age+dawn+of+the+dinosaurs+2009,3
342192,cabaret+1972,4
302017,the+horses+mouth+1958,4
206488,terminator+2+judgment+day+1991,3
58577,the+happy+poet+2010,3
13260,the+wave+2008,4
78161,weekend+2011,4
296366,rabbit+hole+2010,3
11902,rendezvous+1935,4
145925,die+hard+1988,4
321007,a+story+of+children+and+film+2013,5
25839,chicken+little+2005,4
244673,brick+2005,4
51690,se7en+1995,4
162228,lammbock+2001,3
271969,harry+potter+and+the+deathly+hallows+part+1+2010,3
139426,23+paces+to+baker+street+1956,3
329438,akira+1988,5
180522,little+shop+of+horrors+1986,4
224799,detention+2011,4
148911,goodfellas+1990,4
6096,the+bone+man+2009,5
174415,the+seven+year+itch+1955,4
12510,bagdad+cafe+1987,3
304638,breaking+the+waves+1996,5
159575,bolt+2008,4
42990,the+day+the+earth+stood+still+1951,5
255906,daydream+nation+2010,4
81059,andrei+rublev+1966,5
11373,i_+robot+2004,4
49535,three+days+of+the+condor+1975,4
265634,never+say+never+again+1983,3
344242,predator+1987,3
225357,pulp+fiction+1994,4
294420,edward_+my+son+1949,3
275970,my+mothers+castle+1990,4
212581,intentions+of+murder+1964,4
247638,the+good_+the+bad+and+the+ugly+1966,5
170088,ragtime+1981,4
68901,the+mystery+of+picasso+1956,4
309715,anything+goes+1956,4
53407,sybil+1976,4
10546,leon+the+professional+1994,4
329706,rockabilly+vampire+1996,3
155857,the+motorcycle+diaries+2004,4
200149,the+shawshank+redemption+1994,4
257821,paris_+je+taime+2006,4
40566,dark+water+2002,4
214572,the+conqueror+1956,3
149109,pulp+fiction+1994,4
23850,dark+blue+world+2001,3
128627,the+green+mile+1999,4
192230,pirates+of+silicon+valley+1999,4
274757,fools+in+the+mountains+1957,4
343607,pirates+of+the+caribbean+at+worlds+end+2007,3
63622,vertigo+1958,5
254969,children+of+the+damned+1964,3
263313,things+change+1988,4
237027,steamboat+bill_+jr.+1928,4
31153,grace+unplugged+2013,3
61874,inception+2010,5
220813,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,3
100584,ice+age+continental+drift+2012,3
126496,avatar+2009,5
340370,child+of+rage+1992,4
191652,a+breed+apart+1984,3
262447,you_+the+living+2007,4
264849,toy+story+3+2010,3
103495,peter+pan+1953,3
307481,mugabe+and+the+white+african+2009,3
296125,bon+voyage+2003,2
342543,birdman+of+alcatraz+1962,4
121248,monsieur+hire+1989,4
4012,bride+wars+2009,2
7361,diary+of+a+country+priest+1951,5
332079,truth+or+dare+2012,3
267800,the+secret+world+of+arrietty+2010,4
72231,the+princess+diaries+2001,4
42560,the+battle+of+the+rails+1946,3
183523,the+shawshank+redemption+1994,5
208998,bruce+almighty+2003,3
259670,spend+it+all+1971,4
47053,toy+story+2+1999,3
23090,a+bugs+life+1998,5
50184,wings+1927,4
235160,revolution+os+2001,4
94384,the+life+and+death+of+colonel+blimp+1943,4
147429,shooting+dogs+2006,4
121299,wreck-it+ralph+2012,3
195961,may+2002,3
28971,cookies+fortune+1999,3
278971,the+last+bolshevik+1993,4
35586,seven+samurai+1954,4
325191,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,3
270439,reggie+watts+why+shit+so+crazy+2010,4
39936,lavatory+lovestory+2008,4
279222,hairspray+2007,3
221702,payback+1999,4
268268,jupiter+ascending+2015,3
245259,littlerock+2010,4
293505,marley++me+the+puppy+years+2011,2
216237,to+be+or+not+to+be+1942,4
221788,presspauseplay+2011,4
73864,the+black+cat+1934,3
132114,a+very+brady+sequel+1996,3
49498,princess+mononoke+1997,5
175676,au+revoir+les+enfants+1987,5
276161,anastasia+1956,3
74397,bright+days+ahead+2013,4
4505,family+secrets+2001,3
281803,to+get+to+heaven+first+you+have+to+die+2006,3
268370,the+chronicles+of+narnia+the+lion_+the+witch+and+the+wardrobe+2005,3
228480,diary+of+a+lost+girl+1929,3
242796,all+the+presidents+men+1976,4
279945,jewtopia+2012,4
345285,my+cousin+vinny+1992,3
332355,inside+job+2010,4
16982,support+your+local+sheriff+1969,4
230572,pola+x+1999,3
107856,impure+thoughts+1986,4
238201,the+life+of+reilly+2006,4
154050,faust+1926,3
342652,tokyo+sonata+2008,4
285110,master+and+commander+the+far+side+of+the+world+2003,3
129001,brothers+war+2009,3
107449,the+third+man+1949,4
309461,the+incite+mill+2010,3
275024,indiana+jones+and+the+last+crusade+1989,4
107459,valhalla+1986,4
203683,brothers+on+the+line+2012,3
111973,spirited+away+2001,4
167567,the+umbrella+woman+1987,3
73030,oceans+eleven+2001,4
156411,teheran+43+1980,4
228018,harry+potter+and+the+prisoner+of+azkaban+2004,4
346082,no+mans+land+2001,3
146589,lips+of+blood+1975,4
323836,sunday+in+the+country+1974,4
329575,the+ballad+of+jack+and+rose+2005,4
97,big+trouble+2002,3
243643,delicacy+2011,4
35084,oceans+eleven+2001,5
99698,the+great+raid+2005,3
291354,seems+like+old+times+1980,5
39371,the+possession+of+david+oreilly+2010,4
311638,riki-oh+the+story+of+ricky+1991,3
320585,whisper+of+the+heart+1995,4
92118,the+matrix+revolutions+2003,4
251279,shallow+grave+1994,3
64761,fanny+1961,3
57447,seven+samurai+1954,5
343806,restaurant+1998,4
207994,the+mad+adventures+of+rabbi+jacob+1973,4
258266,character+1997,4
163099,toy+story+2+1999,4
169039,shutter+island+2010,4
266112,bloodsuckers+2005,4
93859,to+each+his+own+cinema+2007,4
169682,the+west+point+story+1950,4
177632,toy+story+3+2010,4
146569,the+shawshank+redemption+1994,3
5483,dirty+harry+1971,3
135021,singin+in+the+rain+1952,3
292019,rembrandt+1936,4
282357,silent+movie+1976,4
130796,dial+m+for+murder+1954,4
9610,wishmaster+3+beyond+the+gates+of+hell+2001,3
16965,boy+a+2007,3
320045,the+keeper+2004,4
173469,shutter+island+2010,4
306834,how+to+meet+girls+from+a+distance+2012,4
40831,pirates+of+the+caribbean+on+stranger+tides+2011,3
62757,the+butterfly+effect+2004,3
263276,morgan+plsson+-+vrldsreporter+2008,3
65764,dark+city+1950,4
61159,unforgiven+1992,5
173634,the+count+of+monte+cristo+1934,4
8721,down+to+the+sea+in+ships+1949,3
117140,shy+people+1987,4
282855,the+good_+the+bad+and+the+ugly+1966,4
159259,a+tale+of+two+sisters+2003,4
82541,mulan+1998,3
347327,the+cabin+in+the+cotton+1932,3
199337,thor+the+dark+world+2013,4
3676,cast+a+dark+shadow+1955,3
208587,memoirs+of+a+geisha+2005,4
59071,kiss+the+bride+2002,4
312845,toy+story+2+1999,3
71890,american+history+x+1998,5
74439,extremely+loud++incredibly+close+2011,4
199493,moscow+does+not+believe+in+tears+1980,4
108318,wild+zero+1999,3
28155,camera+obscura+2000,3
251713,deep+water+2006,4
292133,find+me+guilty+2006,3
189099,the+heirloom+2005,4
293662,the+razors+edge+1946,3
79312,bad+education+2004,3
204253,dances+with+wolves+1990,4
160369,back+to+the+future+1985,4
348944,raiders+of+the+lost+ark+1981,5
276081,forrest+gump+1994,4
293946,flipped+2010,4
45765,summer+with+monika+1953,4
243105,the+prince+and+the+pauper+1937,4
81432,mystic+pizza+1988,3
192409,gone+girl+2014,4
292782,christmas+in+july+1940,5
349171,interstellar+2014,5
213466,forbidden+planet+1956,4
23312,the+big+stampede+1932,3
28735,pirates+of+the+caribbean+the+curse+of+the+black+pearl+2003,5
3500,fire+with+fire+2012,3
295944,the+little+mermaid+1989,3
215929,stakeout+on+dope+street+1958,4
33986,the+equalizer+2014,3
200528,il+figlio+dello+sceicco+1977,2
349045,the+shawshank+redemption+1994,5
84596,the+prince+and+the+pauper+1990,4
69079,mirage+1995,3
111065,forbidden+planet+1956,3
133976,howls+moving+castle+2004,4
96446,toy+story+1995,3
297217,my+little+chickadee+1940,3
267327,whisper+of+the+heart+1995,3
153039,breaking+the+silence+truth+and+lies+in+the+war+on+terror+2003,4
31885,the+jane+austen+book+club+2007,4
154404,pal+joey+1957,4
316164,the+dark+knight+2008,5
173331,tarzan+the+fearless+1933,3
175291,pirates+of+the+caribbean+the+curse+of+the+black+pearl+2003,4
215749,rooster+cogburn+1975,4
329942,pather+panchali+1955,4
15998,random+harvest+1942,5
181127,fight+club+1999,5
334643,reality+2012,3
351536,antiviral+2012,3
157012,the+cranes+are+flying+1957,4
46064,nocturna+2007,3
138033,for+a+few+dollars+more+1965,4
319048,northanger+abbey+2007,3
233811,a+simple+plan+1998,4
42418,the+heart+machine+2014,4
334716,interstellar+2014,4
158267,red+dog+2011,3
158769,the+hobbit+an+unexpected+journey+2012,5
16076,toy+story+3+2010,3
164314,manson_+my+name+is+evil+2009,4
209934,out+cold+1989,3
326092,bunny+lake+is+missing+1965,4
124144,law+abiding+citizen+2009,3
285557,the+revisionaries+2012,4
28696,girls+just+want+to+have+fun+1985,3
36393,the+equalizer+2014,1
316786,dances+with+wolves+1990,4
323372,planet+of+snail+2011,3
279218,the+day+a+pig+fell+into+the+well+1996,4
128743,why+not+me+1999,4
218978,kikis+delivery+service+1989,4
272123,the+final+cut+2004,3
258235,saving+private+ryan+1998,4
270004,frenchmen+2003,3
144356,everybodys+fine+2009,4
117520,mike+tyson+undisputed+truth+2013,3
223779,ghostbusters+1984,4
293966,murders+in+the+zoo+1933,3
321457,chappie+2015,4
200438,savages+1972,3
330316,the+shawshank+redemption+1994,4
296378,harry+potter+and+the+deathly+hallows+part+1+2010,4
210665,century+of+the+dragon+1999,3
145890,three+resurrected+drunkards+1968,1
285491,harry+potter+and+the+prisoner+of+azkaban+2004,4
190149,finding+nemo+2003,5
47089,petals+on+the+wind+2014,4
343480,my+fair+lady+1964,4
785,rush+hour+1998,4
131847,e.t.+the+extra-terrestrial+1982,3
253661,adios+carmen+2013,3
87842,saints+and+soldiers+2003,3
8689,,
295879,the+comedy+of+terrors+1963,4
114578,rear+window+1954,3
294053,fat_+sick++nearly+dead+2010,4
342832,e.t.+the+extra-terrestrial+1982,5
206746,the+blood+on+satans+claw+1971,3
338395,gladiator+2000,4
62571,se7en+1995,4
339773,the+sunshine+boys+1975,3
18277,the+cat+returns+2002,4
232874,the+house+on+92nd+street+1945,5
78586,invasion+of+the+body+snatchers+1956,4
26186,girls+rock+2008,4
53470,noise+2008,3
169156,a+grandpa+for+christmas+2007,3
183315,airplane+1980,4
205119,harry+potter+and+the+goblet+of+fire+2005,3
347767,harry+potter+and+the+deathly+hallows+part+2+2011,4
157009,deep+water+2006,4
30346,whats+up_+doc+1972,4
8964,the+lord+of+the+rings+the+return+of+the+king+2003,5
29874,the+mask+of+zorro+1998,4
324922,death+race+inferno+2013,2
220805,lady+and+the+tramp+1955,4
71721,murphys+law+1986,3
202859,star+wars+1977,5
260532,the+new+babylon+1929,4
351703,pulp+fiction+1994,3
303308,gladiator+1992+1992,4
112988,places+in+the+heart+1984,4
289951,gifted+hands+the+ben+carson+story+2009,3
250173,gone+2012,4
135052,the+promised+land+1975,4
271976,the+matrix+1999,4
19769,conan+the+barbarian+1982,2
258135,penguins+of+madagascar+2014,3
304931,gnomeo++juliet+2011,2
96600,monty+python+and+the+holy+grail+1975,4
85896,the+wolf+of+wall+street+2013,4
193100,10+things+i+hate+about+you+1999,3
328097,castle+in+the+sky+1986,5
77722,oblivion+island+haruka+and+the+magic+mirror+2009,4
48868,picnic+1955,4
93784,children+of+a+lesser+god+1986,5
267065,ponyo+2008,5
288387,frankenfish+2004,4
316841,goodfellas+1990,4
173309,star+wars+1977,3
173186,lone+star+1996,4
273891,paid+in+full+2002,4
149336,frances+ha+2013,4
157103,payback+1999,4
233710,big+hero+6+2014,4
339392,a+shot+in+the+dark+1964,4
352581,john+mulaney+new+in+town+2012,4
324974,inception+2010,5
260244,toto+the+hero+1991,3
163488,the+experiment+2010,3
331953,the+matrix+1999,4
158881,harry+potter+and+the+order+of+the+phoenix+2007,4
95238,life+of+crime+2013,3
116450,the+golden+compass+2007,2
32611,charulata+1964,4
148827,fallen+angels+1995,4
1956,big+hero+6+2014,5
50802,martin+hache+1997,4
134290,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,3
174733,harry+potter+and+the+chamber+of+secrets+2002,4
345565,the+mad+adventures+of+rabbi+jacob+1973,3
192565,my+blue+heaven+1950,3
276051,the+untouchables+1987,3
286049,disorganized+crime+1989,4
25396,i_+robot+2004,3
213259,concepcin+arenal_+la+visitadora+de+crceles+2012,4
58309,one+flew+over+the+cuckoos+nest+1975,4
48541,harry+potter+and+the+deathly+hallows+part+1+2010,3
22689,brother+2+2000,4
142287,se7en+1995,5
115153,whiplash+2014,3
81569,vidocq+2001,5
25034,sperseks+2004,5
100156,the+great+debaters+2007,3
334239,maleficent+2014,4
73794,kaleidoscope+1966,4
199031,the+rocky+horror+picture+show+1975,3
343942,birdman+of+alcatraz+1962,4
101227,harry+potter+and+the+deathly+hallows+part+2+2011,4
279777,whisper+of+the+heart+1995,4
268495,bill++teds+excellent+adventure+1989,4
92717,the+pink+panther+2006,2
148746,seems+like+old+times+1980,5
275222,dream+demon+1988,4
277050,how+the+west+was+won+1962,5
50415,the+great+race+1965,2
148307,ultraman+1967,3
150003,street+people+1976,3
187137,catch+me+if+you+can+2002,4
116334,little+big+man+1970,5
228212,taxi+1998,4
299155,kikis+delivery+service+1989,3
135014,moby+dick+1956,4
98481,dumbo+1941,4
183325,dial+m+for+murder+1954,4
63626,cookies+fortune+1999,4
88967,before+the+revolution+1964,4
307093,toy+story+1995,4
1804,ong-bak+the+thai+warrior+2003,4
168664,kes+1969,3
316291,the+chronicles+of+narnia+the+lion_+the+witch+and+the+wardrobe+2005,4
1594,beerfest+2006,2
215380,cinema+komunisto+2010,3
254948,monty+python+live+at+the+hollywood+bowl+1982,3
41602,braveheart+1995,5
289176,dragon+ball+z+broly+-+the+legendary+super+saiyan+1993,4
139674,my+girlfriend+is+an+agent+2009,3
36756,princess+mononoke+1997,4
124835,guardians+of+the+galaxy+2014,4
60387,toy+story+1995,3
180878,total+recall+1990,5
299591,arguing+the+world+1998,3
87997,forever+2006,3
297310,the+shawshank+redemption+1994,3
253353,the+land+before+time+xii+the+great+day+of+the+flyers+2006,3
96275,exiles+2004,3
348986,harry+potter+and+the+philosophers+stone+2001,3
224076,toy+story+3+2010,2
20395,magic+magic+2013,3
40343,the+uninvited+1996,3
288568,master+and+commander+the+far+side+of+the+world+2003,4
78251,12+years+a+slave+2013,4
3549,paris+blues+1961,3
250179,endless+love+2014,5
230223,sin+city+2005,4
128965,junior+1994,3
91052,mrs+palfrey+at+the+claremont+2005,4
271882,castle+in+the+sky+1986,3
37309,the+pink+panther+strikes+again+1976,5
245319,toy+story+1995,3
335451,man+of+aran+1934,4
221502,unconquered+1947,4
184388,pollock+2000,3
329688,interstellar+2014,5
49495,dreamscape+1984,3
322397,disconnect+2012,4
74827,walle+2008,5
263330,serenity+2005,4
34639,cose+da+pazzi+2005,3
84674,sunrise+a+song+of+two+humans+1927,4
8150,the+unspeakable+act+2012,4
240758,apollo+13+1995,5
287241,the+journey+1992,4
299032,the+ice+house+1997,4
195855,hairspray+2007,3
212982,red+dust+1932,3
98505,gladiator+2000,5
17729,one+hundred+and+one+dalmatians+1961,4
210860,constantine+2005,3
347212,fire-eater+1998,4
246904,born+romantic+2000,4
60079,the+lion+king+1994,3
161203,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,4
143972,toy+story+1995,3
14180,reservoir+dogs+1992,4
5538,behind+blue+skies+2010,4
291408,tracers+2015,3
37517,night+of+the+living+dead+1968,3
206629,resurrecting+the+champ+2007,4
17321,at+berkeley+2013,4
42755,somebody+up+there+likes+me+1956,4
108567,the+chronic les+of+narnia+the+lion_+the+witch+and+the+wardrobe+2005,4
137997,reds+dream+1987,4
86755,trust+2010,3
217986,edge+of+darkness+2010,3
198668,roleplay+2010,3
143883,raiders+of+the+lost+ark+1981,4
283919,seventh+son+2014,4
306785,a+better+way+to+die+2000,3
38610,castle+in+the+sky+1986,5
168418,tightrope+1984,2
102638,holiday+1938,4
45268,wreck-it+ralph+2012,5
125715,a-haunting+we+will+go+1942,3
266603,dragon+ball+z+broly+-+the+legendary+super+saiyan+1993,3
205717,real+life+1979,4
125593,yossi+2012,3
300322,maleficent+2014,4
39466,fade+to+black+2004,3
157119,tyson+2008,4
160900,toy+story+2+1999,4
64999,precious+2009,4
311607,spider-man+2002,3
56401,how+to+seduce+difficult+women+2009,3
85010,monsters_+inc.+2001,4
47705,house+of+flying+daggers+2004,4
342211,forrest+gump+1994,4
219550,dinner+at+eight+1933,4
112912,shrek+2001,4
49057,big+hero+6+2014,3
48651,the+magnetic+monster+1953,3
139958,the+lord+of+the+rings+the+return+of+the+king+2003,3
171917,kingsman+the+secret+service+2015,4
55146,junior+bonner+1972,3
307111,the+mudlark+1950,4
265297,a+tale+of+two+sisters+2003,4
183978,princess+mononoke+1997,4
8927,starship+troopers+1997,4
214636,the+last+waltz+1978,5
132870,bolt+2008,4
64471,fat+kid+rules+the+world+2012,3
239848,spider-man+3+2007,4
54385,day+watch+2006,3
102049,fort+apache+1948,4
146403,solo+2013,3
327222,crime+spree+2003,3
224272,monsters_+inc.+2001,3
11247,blade+runner+1982,4
202101,the+lord+of+the+rings+the+two+towers+2002,5
340272,time+masters+1982,4
188918,the+cloud-capped+star+1960,4
212066,se7en+1995,3
199350,chinaman+2005,4
57249,bad+taste+1987,4
285023,persona+1966,5
71714,boys+2014,3
84619,blind+chance+1987,4
109750,the+babysitters+2007,3
163257,fahrenheit+451+1966,4
115819,peter+pan+1953,5
300372,girls+just+want+to+have+fun+1985,3
87497,the+wind+will+carry+us+1999,5
47006,the+secret+world+of+arrietty+2010,5
275047,scarface+1983,4
213257,colors+1988,3
215714,pirates+of+the+caribbean+on+stranger+tides+2011,5
271872,blade+runner+1982,4
227313,a+world+apart+1988,4
136420,antwone+fisher+2002,4
306021,the+furies+1950,4
28675,die+hard+1988,3
16993,the+shawshank+redemption+1994,5
198774,game+change+2012,4
316429,comet+in+moominland+1992,4
228859,mon+paradis+-+der+winterpalast+2001,4
237915,the+loyal+47+ronin+1958,3
53976,east+palace+west+palace+1996,4
37519,ong-bak+the+thai+warrior+2003,4
