userid,movieid,rating
174170,men+in+black+1997,3
28457,if+you+could+only+cook+1935,5
51070,early+summer+1951,4
304659,shane+1953,4
257334,the+gunman+2015,4
157989,never+weaken+1921,4
116507,brave+2012,3
16102,goodfellas+1990,5
325933,ilo+ilo+2013,2
71879,american+vagabond+2013,2
118859,stand-in+1937,4
203201,my+neighbors+the+yamadas+1999,3
76137,all+about+lily+chou-chou+2001,4
240481,corto+maltese+under+the+sign+of+capricorn+2002,2
108197,vice+2015,2
55244,superbad+2007,2
160793,nightcrawler+2014,4
59937,i+want+someone+to+eat+cheese+with+2006,4
61578,pawn+shop+chronicles+2013,3
76473,princess+mononoke+1997,4
117087,alice+1990,4
304044,wild+tales+2014,4
34967,the+unknown+soldier+2006,2
235869,crime+zone+1989,4
282421,soundbreaker+2012,3
198218,the+train+1964,4
229105,all+the+presidents+men+1976,4
79034,i+manegen+med+glenn+killing+live+frn+berns+1995,4
191734,don++the+chase+begins+again+2006,5
135989,gambit+1966,4
228885,the+fifth+element+1997,5
32063,interstellar+2014,5
82087,fever+pitch+2005,3
341133,chinatown+1974,5
126030,the+wood+1999,3
150923,incendies+2010,4
262545,the+simpsons+movie+2007,4
331057,trust+1990,4
47830,the+friends+of+eddie+coyle+1973,4
210818,harmony+and+me+2010,4
247447,high+hopes+1988,3
346325,harry+potter+and+the+deathly+hallows+part+2+2011,3
305007,big+hero+6+2014,5
16918,megamind+2010,4
200018,the+unknown+known+2013,4
179084,2001+a+space+odyssey+1968,4
225521,mickey_+donald_+goofy+the+three+musketeers+2004,3
287994,the+truman+show+1998,3
324018,voices+from+the+list+2004,5
145270,tenure+2009,3
176106,my+life+1993,4
319382,the+big+hit+1998,4
254411,iron+man+2008,4
199288,buckskin+frontier+1943,4
136232,the+swimming+pool+1969,4
137001,raiders+of+the+lost+ark+1981,4
44607,reuben_+reuben+1983,4
320990,heidi+1937,2
261464,the+fifth+element+1997,4
244274,largent+1983,4
79955,howls+moving+castle+2004,3
13907,coraline+2009,4
165966,cemetery+man+1994,3
176612,the+incredibles+2004,4
302615,metal+a+headbangers+journey+2005,4
110314,terminator+salvation+2009,3
254117,life+or+something+like+it+2002,2
65646,the+in-laws+1979,4
304402,the+wrath+of+god+1972,4
284855,raiders+of+the+lost+ark+1981,5
184846,constantine+2005,1
44825,fantastic+4+rise+of+the+silver+surfer+2007,2
89404,the+war+of+the+robots+1978,4
224660,rising+sun+1993,4
339528,mayerling+1936,3
128641,munich+2005,3
115766,dodsworth+1936,5
309115,marvel+one-shot+item+47+2012,4
224267,a+pigeon+sat+on+a+branch+reflecting+on+existence+2014,5
253739,blade+runner+1982,4
94732,bernie+2012,3
296033,the+expert+1995,3
115459,ella+enchanted+2004,3
96133,frankenstein+1931,3
236809,star+wars+1977,5
291038,alice+in+wonderland+2010,2
46934,the+alamo+1960,3
71486,my+week+with+marilyn+2011,3
245545,shutter+island+2010,5
153023,this+must+be+the+place+2011,4
277004,the+magic+of+mlis+1997,3
205808,the+dark+knight+rises+2012,5
327181,the+child+2005,4
220477,red+salute+1935,3
300492,the+incredible+hulk+2008,4
338786,the+lord+of+the+rings+the+two+towers+2002,5
62260,the+bride+wore+black+1968,4
59418,i+shot+andy+warhol+1996,4
251119,gattaca+1997,3
94870,the+dark+knight+2008,3
208768,all+the+presidents+men+1976,5
298549,up+in+the+air+2009,4
293135,calling+dr.+gillespie+1942,3
334100,dragon+ball+z+broly+-+the+legendary+super+saiyan+1993,4
137745,welcome+to+dongmakgol+2005,3
317221,a+clockwork+orange+1971,5
235800,the+incredibles+2004,5
252930,hollywood+between+paranoia+and+sci-fi.+the+power+of+myth+2011,3
133639,rio+rita+1942,3
39401,edward+scissorhands+1990,3
101294,the+smallest+show+on+earth+1957,4
253813,bombardier+1943,4
111114,at+war+with+the+army+1950,2
146279,europa+1991,5
291423,mammoth+2009,4
236893,the+sea+gull+1968,4
316015,face+2009,4
3593,harry+potter+and+the+deathly+hallows+part+2+2011,4
201308,pieces+of+april+2003,3
225262,the+white+sound+2001,5
3904,tangled+2010,4
234615,the+secret+world+of+arrietty+2010,3
206344,tales+from+the+crypt+demon+knight+1995,5
96141,monty+python+live+at+the+hollywood+bowl+1982,4
42250,creator+1985,4
54262,inception+2010,4
123655,love+wrecked+2005,2
179021,back+to+the+future+1985,3
335244,toy+story+1995,4
56367,boris+godunov+1986,3
237110,the+man+in+the+moon+1991,3
231570,iron+man+3+2013,4
92773,too+many+cooks+2014,4
244711,spirited+away+2001,4
271112,the+hobbit+an+unexpected+journey+2012,4
287975,gone+girl+2014,4
181508,the+wolfman+2010,3
272967,royal+space+force+-+the+wings+of+honneamise+1987,4
250858,noises+off...+1992,5
8843,planet+of+the+apes+1968,3
66349,religulous+2008,3
151478,what+maisie+knew+2013,4
63860,dead+man+walking+1995,5
152417,lol+2006,4
266021,the+big+trail+1930,3
97368,bride+of+the+earth+1968,3
48062,passenger+side+2009,5
344198,alias+the+doctor+1932,4
91807,ronja+robbersdaughter+1984,4
204528,for+love+and+gold+1966,3
70258,the+karate+kid_+part+iii+1989,2
22285,the+godfather+1972,5
37695,indiana+jones+and+the+last+crusade+1989,4
37090,howls+moving+castle+2004,4
316670,toy+story+3+2010,4
284460,enid+is+sleeping+1991,3
210908,the+lord+of+the+rings+the+return+of+the+king+2003,5
84800,big+hero+6+2014,4
189929,jupiter+ascending+2015,4
283681,bloodsucking+pharaohs+in+pittsburgh+1991,4
280091,strike+1925,5
333599,broadway+damage+1997,3
304384,a+bugs+life+1998,5
63140,i+am+a+fugitive+from+a+chain+gang+1932,3
231696,pillow+talk+1959,3
91709,super+fly+1972,3
339272,birdsong+2008,4
242299,seance+on+a+wet+afternoon+1964,3
249617,a+bittersweet+life+2005,4
10022,henry+poole+is+here+2008,4
87437,samouras+2002,3
193214,comet+in+moominland+1992,4
90693,mr.+morgans+last+love+2013,5
345338,the+magic+box+1951,3
297319,leon+the+professional+1994,3
352590,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,5
25342,harry+potter+and+the+philosophers+stone+2001,3
308939,the+mist+2007,5
221616,top+banana+1954,4
87876,vivre+sa+vie+1962,4
69696,tom+jones+1963,4
258052,forbidden+planet+1956,4
262699,subject+two+2006,4
17744,a+cry+in+the+dark+1988,4
45254,the+conscientious+objector+2004,4
178440,khumba+2013,4
233964,eye+for+an+eye+1966,3
24929,inception+2010,5
196592,les+enfants+terribles+1950,4
157830,fight+club+1999,4
31356,high+crimes+2002,2
9437,shrek+2+2004,4
226935,leon+the+professional+1994,3
54231,the+littlest+rebel+1935,3
335038,public+access+1993,2
202596,chaplin+1992,4
61143,baraka+1992,4
148462,space+cowboys+2000,3
210313,arthur+christmas+2011,3
79430,johnny+stecchino+1991,4
227857,legend+of+the+lost+1957,3
117681,despicable+me+2+2013,4
490,hoffa+1992,4
58106,the+amazing+spider-man+2012,4
101494,the+man+from+snowy+river+1982,3
321867,a+touch+of+spice+2003,4
72515,the+spongebob+movie+sponge+out+of+water+2015,3
49055,beloved+2011,4
351999,the+alamo+1960,4
237933,the+hobbit+an+unexpected+journey+2012,4
131080,calmos+1976,3
281712,beer+wars+2009,4
4679,hes+just+not+that+into+you+2009,3
98526,the+jungle+book+1967,4
52430,the+five+people+you+meet+in+heaven+2004,3
60609,star+of+midnight+1935,3
32791,putins+kiss+2011,4
280223,tie+xi+qu+west+of+the+tracks+2002,3
102027,the+man+of+the+year+2003,4
49081,ivans+childhood+1962,3
67892,angels+in+america+2003,4
333151,seal+team+eight+behind+enemy+lines+2014,3
162256,tarzans+secret+treasure+1941,4
41212,the+shawshank+redemption+1994,5
21740,the+little+rascals+save+the+day+2014,4
110673,house+of+usher+1960,3
319241,terminator+2+judgment+day+1991,4
79541,night+and+fog+1955,4
104678,mr.++mrs.+smith+2005,3
324815,precious+2009,4
38906,clean+2004,4
210792,caddyshack+1980,4
217457,pulp+fiction+1994,5
80740,the+switch+2010,3
67685,beau+brummel+1924,4
254130,the+pride+of+st.+louis+1952,4
202338,raiders+of+the+lost+ark+1981,5
243040,harry+potter+and+the+prisoner+of+azkaban+2004,4
240536,the+imitation+game+2014,4
348474,biggie+and+tupac+2002,3
289819,the+wolf+of+wall+street+2013,4
120327,it+follows+2015,4
62750,blonde+and+blonder+2008,4
241149,message+to+love+the+isle+of+wight+festival+1996,4
145364,the+hound+of+the+baskervilles+1939,3
263205,the+lorax+2012,3
352088,a+day+in+the+country+1936,5
195346,ponyo+2008,4
263152,scooby-doo+and+the+witchs+ghost+1999,3
304333,water-mirror+of+granada+1955,4
110915,downeast+2012,4
8589,amos++andrew+1993,3
149527,the+trojan+women+1971,4
7480,private+detective+62+1933,4
288658,leviathan+1989,2
107646,spirited+away+2001,4
311001,fuzz+1972,4
80423,mirror+mirror+2012,2
202220,penguins+of+madagascar+2014,4
80664,the+misfortunates+2009,4
66319,stonehearst+asylum+2014,5
135991,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,5
275951,the+man+who+sleeps+1974,3
137183,mr.+sardonicus+1961,3
200532,beauty+and+the+beast+1991,4
117055,crown+witness+2007,4
338443,the+handcuff+king+2002,5
149523,vampyr+1932,4
336150,trust+me+2013,3
315452,lourdes+2009,4
70877,monsters_+inc.+2001,5
4969,47+samurai+1962,5
40559,dr.+no+1962,4
45744,fury+2014,5
217718,city+girl+1930,3
151398,indiana+jones+and+the+last+crusade+1989,4
77122,deep+red+1975,3
323909,dragon+ball+z+bojack+unbound+1993,3
209229,nothing+but+the+truth+2008,4
335235,all+the+presidents+men+1976,3
91315,bambi+1942,4
210459,glory+1989,4
143903,play+it+again_+sam+1972,4
99686,eyes+wide+shut+1999,4
334948,aladdin+1992,4
316907,worlds+greatest+dad+2009,5
288794,extasis+1996,4
320394,the+far+horizons+1955,4
111701,death+and+cremation+2010,4
47895,airplane+1980,3
41086,princess+mononoke+1997,4
224628,the+first+power+1990,4
231642,a+werewolf+boy+2012,4
166782,dont+touch+the+axe+2007,3
30415,let+it+snow+2013,3
312098,ju-on+the+curse+2000,3
195450,dragon+ball+z+broly+-+the+legendary+super+saiyan+1993,4
179806,asterix+and+the+big+fight+1989,3
136517,lge+dor+1930,4
114860,malice+1993,3
35863,the+den+2013,3
279760,my+neighbor+totoro+1988,5
272917,fight+club+1999,4
50398,african+cats+2011,4
310921,infestation+2009,5
226114,feed+2005,4
331863,an+american+crime+2007,4
271008,fortress+1985,4
27818,wooden+crosses+1932,4
38346,the+imitation+game+2014,4
133252,grease+1978,2
227279,stonehearst+asylum+2014,3
178500,miss+cast+away+2004,3
105777,fahrenheit+911+2004,4
321279,the+green+mile+1999,4
264503,perfume+the+story+of+a+murderer+2006,5
193507,elizabeth+the+golden+age+2007,4
69866,somm+2013,4
224332,metropolis+1927,5
114706,monsters_+inc.+2001,4
90673,the+dark+knight+2008,5
14282,galaxy+quest+1999,4
191912,the+best+exotic+marigold+hotel+2011,4
102890,johnny+was+2006,4
220034,the+little+mermaid+1989,3
111595,an+angel+at+my+table+1990,4
78967,harry+potter+and+the+order+of+the+phoenix+2007,4
7287,the+referee+2013,5
235321,shaolin+2011,3
226744,no+mans+land+2001,4
243117,adaptation.+2002,5
305662,orphan+2009,4
199048,the+last+real+men+1995,4
216531,princess+mononoke+1997,4
262799,around+the+world+under+the+sea+1966,4
191128,the+good_+the+bad+and+the+ugly+1966,3
198267,dumbo+1941,4
197981,the+straight+story+1999,5
153776,shrek+forever+after+2010,3
336117,lone+wolf+and+cub+baby+cart+in+peril+1972,4
301314,abe+lincoln+in+illinois+1940,4
81568,before+night+falls+2000,4
119792,me+and+morrison+2001,3
189877,men+in+black+1997,4
52982,sixteen+candles+1984,4
89222,road+hard+2015,3
170093,the+three+musketeers+2011,3
130063,the+grocers+son+2007,4
218444,the+mascot+1933,3
292805,come+drink+with+me+1966,4
267197,shattered+1991,3
280945,jealousy+1953,2
99859,gone+girl+2014,4
296341,the+maze+runner+2014,1
349047,alice+in+wonderland+1951,4
199677,backdraft+1991,4
306338,deliver+us+from+evil+2006,4
31915,journey+to+the+far+side+of+the+sun+1969,3
231319,ponyo+2008,4
266197,takedown+2000,4
98101,stella+2008,4
142947,the+shawshank+redemption+1994,4
71307,death+hunt+1981,4
64810,the+little+mermaid+1989,3
165155,tank+1984,3
144656,my+neighbor+totoro+1988,3
324033,first+name+carmen+1983,3
207090,all+things+fair+1995,3
165782,snow+white+and+the+seven+dwarfs+1937,5
198986,brothers+2004,5
239097,journey+to+the+center+of+the+earth+1959,4
80615,the+chronicles+of+narnia+the+lion_+the+witch+and+the+wardrobe+2005,4
339460,the+jungle+book+1967,3
150507,prt--porter+1994,2
7304,willy+wonka++the+chocolate+factory+1971,4
276271,mercenary+for+justice+2006,3
11284,maniac+cop+1988,2
310952,dragon+ball+z+battle+of+gods+2013,3
144668,scarface+1983,4
335341,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,5
120588,war+of+the+worlds+2005,3
340557,harry+potter+and+the+chamber+of+secrets+2002,4
94030,the+shawshank+redemption+1994,4
1351,deadline+-+u.s.a.+1952,4
294502,the+hunger+games+2012,4
235992,dead+calm+1989,4
92843,chan+is+missing+1982,4
297859,the+shining+1980,4
261867,beck+27+-+rum+302+2015,3
39221,the+adventures+of+huck+finn+1993,3
253464,toy+story+3+2010,4
85663,they+call+me+trinity+1970,3
285482,firestorm+1998,3
88195,american+addict+2012,4
344102,drive_+he+said+1971,4
99792,inside+job+2010,5
318851,snow+white+and+the+seven+dwarfs+1937,4
47918,the+we+and+the+i+2012,3
82315,deep+blue+sea+1999,3
280934,memories+of+murder+2003,4
138225,this+is+england+2006,4
287864,spy+game+2001,4
231691,you+dont+mess+with+the+zohan+2008,3
828,target+1985,3
235468,inescapable+2012,3
242244,master+and+commander+the+far+side+of+the+world+2003,3
113520,flowers+in+the+attic+2014,4
283427,cry+baby+lane+2000,4
105374,apollo+13+1995,4
339226,captains+courageous+1937,4
314697,katatsumori+1994,3
39530,wreck-it+ralph+2012,5
84913,contraband+1940,3
123967,mickey_+donald_+goofy+the+three+musketeers+2004,4
61307,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,5
137129,the+art+of+flight+2011,5
69426,lune+froide+1991,5
221308,the+private+affairs+of+bel+ami+1947,3
170031,shutter+island+2010,4
308962,the+cranes+are+flying+1957,4
79108,force+of+evil+1948,4
221074,lolita+1997,4
8722,me+and+orson+welles+2009,3
291374,perfect+sisters+2014,3
317079,star+wars+1977,5
169359,harry+potter+and+the+prisoner+of+azkaban+2004,4
185907,my+neighbor+totoro+1988,4
280763,harry+potter+and+the+goblet+of+fire+2005,3
188073,child+bride+1938,3
351792,the+matrix+1999,5
270433,tokyo+sonata+2008,4
120601,the+girl+with+the+dragon+tattoo+2011,3
267711,the+killing+fields+1984,4
18766,mulan+1998,4
14296,admission+2013,3
53648,the+hunger+1983,3
257309,american+reunion+2012,3
106995,gattaca+1997,4
132993,senna+2010,5
332265,the+ipcress+file+1965,5
70141,walle+2008,3
28377,doughboys+1930,4
277040,the+phantom+of+the+opera+1990,3
174202,elaine+stritch+shoot+me+2013,4
119621,harry+potter+and+the+chamber+of+secrets+2002,4
55512,the+kite+runner+2007,4
317663,all+about+eve+1950,4
222954,heat+1995,5
52951,ghostbusters+1984,4
312396,vice+2015,4
114462,despicable+me+2010,4
313896,paris_+texas+1984,5
64159,a+summer+in+la+goulette+1996,2
112203,the+edge+of+heaven+2007,3
144964,cheers+for+miss+bishop+1941,4
258390,together+2000,3
171250,falling+in+love+again+1980,2
322203,cape+no.+7+2008,4
213002,the+warriors+way+2010,3
71798,scum+1979,3
21066,the+terminator+1984,5
219900,my+neighbor+totoro+1988,4
148133,dragonwyck+1946,5
62214,winters+bone+2010,3
255715,summer+in+february+2013,3
10942,despicable+me+2+2013,4
239477,4+months_+3+weeks+and+2+days+2007,4
235549,love+ghost+2001,4
120480,the+year+without+a+santa+claus+1974,4
124867,frozen+2013,3
267391,the+lord+of+the+rings+the+two+towers+2002,5
81757,barfly+1987,3
196359,when+did+you+last+see+your+father+2007,4
17005,the+glamorous+life+of+sachiko+hanai+2003,3
315726,interstellar+2014,4
13761,the+secret+of+nimh+2+timmy+to+the+rescue+1998,3
67151,the+crimson+wing+mystery+of+the+flamingos+2008,5
261857,the+hobbit+an+unexpected+journey+2012,4
141553,the+great+debaters+2007,3
163442,the+good_+the+bad+and+the+ugly+1966,4
157055,severance+2006,3
73684,shrek+forever+after+2010,5
338530,way+down+east+1920,4
252916,terms+of+endearment+1983,3
281025,kelly++cal+2014,4
10704,phantasm+ii+1988,3
84161,august+rush+2007,4
350857,vera+drake+2004,3
315587,kinjite+forbidden+subjects+1989,2
283101,watchmen+2009,3
56569,the+purge+anarchy+2014,4
44193,the+gods+must+be+crazy+1980,4
171755,watchmen+2009,4
82974,tamara+drewe+2010,3
277666,boskos+parlor+pranks+1934,3
66307,chappie+2015,3
277681,an+amazing+couple+2002,5
37977,platinum+blonde+1931,4
240195,chicken+little+2005,3
324123,whats+love+got+to+do+with+it+1993,4
56905,stanley+kubrick+a+life+in+pictures+2001,3
169788,scarface+1983,3
328664,kinky+boots+2005,4
109699,hawaiian+vacation+2011,3
92841,kiss+me+goodbye+1982,4
72,fight+club+1999,5
311839,wreck-it+ralph+2012,4
146292,boys+2014,3
212335,the+godfather+1972,4
221442,under+the+domim+tree+1994,4
5863,chasing+amy+1997,4
213515,beauty+and+the+beast+the+enchanted+christmas+1997,3
229912,a+cock+and+bull+story+2005,4
82385,hercules+1997,2
190473,all+in+the+poker+movie+2012,3
140242,blind+mountain+2007,3
245984,indiana+jones+and+the+temple+of+doom+1984,4
304890,latter+days+2003,4
63319,the+dark+knight+2008,3
53085,the+extra+man+2010,4
226456,the+best+man+holiday+2013,3
165159,batman+begins+2005,4
136056,pirates+of+the+caribbean+at+worlds+end+2007,2
174425,bob+roberts+1992,3
137752,kiss+me+deadly+1955,4
70598,airplane+1980,4
149598,la+estrategia+del+caracol+1993,3
57405,whiplash+2014,5
125304,godards+passion+1982,4
336432,mission+to+mars+2000,4
200028,the+diary+of+a+chambermaid+1946,3
1522,the+last+of+the+unjust+2013,3
41099,kids+in+the+hall+brain+candy+1996,3
80128,first+blood+1982,4
47723,raiders+of+the+lost+ark+1981,4
340861,men+in+black+1997,5
349237,the+last+days+1998,3
21577,the+big+picture+1989,3
66648,anchors+aweigh+1945,3
153435,kingsman+the+secret+service+2015,3
277254,robots+2005,5
328260,from+dusk+till+dawn+1996,5
7940,dick+figures+the+movie+2013,4
100581,blood+of+dracula+1957,3
276624,charlie+and+the+chocolate+factory+2005,3
261674,the+thief+lord+2006,3
29832,a+fish+called+wanda+1988,3
154937,beauty+and+the+beast+the+enchanted+christmas+1997,4
264510,forrest+gump+1994,4
27035,inception+2010,4
207124,ghost+dog+the+way+of+the+samurai+1999,3
102359,a+private+function+1984,4
161580,the+chronicles+of+narnia+the+lion_+the+witch+and+the+wardrobe+2005,4
280829,fetching+cody+2005,3
58266,the+dark+knight+rises+2012,5
242737,birthday+girl+2001,3
225314,pee-wees+big+adventure+1985,4
31230,linewatch+2008,3
216131,king+of+hearts+1966,4
340989,a+walk+in+the+woods+2015,3
129936,insurgent+2015,4
146089,harry+potter+and+the+prisoner+of+azkaban+2004,5
105381,harry+potter+and+the+philosophers+stone+2001,4
289941,pinocchio+1940,5
294699,cheeky+2000,3
213264,one+flew+over+the+cuckoos+nest+1975,5
125774,bunraku+2010,2
148465,stick+it+2006,5
271057,warning+shadows+1923,4
281925,hell+2011,3
114750,walle+2008,4
157652,the+bad+sleep+well+1960,4
267067,terminator+salvation+2009,4
320821,lone+star+1996,5
163886,man+on+the+train+2002,3
67002,a+world+without+thieves+2004,5
326388,the+quiet+american+1958,3
285009,a+slave+of+love+1976,4
87727,the+illusionist+2010,3
152811,sex+and+lucia+2001,4
240767,whiplash+2014,5
206558,harry+potter+and+the+chamber+of+secrets+2002,4
146441,the+longest+yard+1974,4
86749,the+shawshank+redemption+1994,5
331941,magnum+force+1973,4
177479,just+cause+1995,3
116340,despicable+me+2+2013,4
318073,snowpiercer+2013,3
189671,troy+2004,3
352420,antz+1998,4
270765,hababam+snf+tatilde+1977,5
291298,winter+in+wartime+2008,3
280630,scarface+1932,4
37836,suspicion+1941,4
100218,beautiful+girls+1996,3
238005,the+6th+day+2000,3
255043,castle+in+the+sky+1986,5
164877,goodfellas+1990,5
277944,beverly+hills+chihuahua+3+-+viva+la+fiesta+2012,3
60914,chimes+at+midnight+1965,4
141637,11.6+2013,4
139832,restaurant+1998,4
98176,black++white++sex+2012,4
2988,cats+dont+dance+1997,4
146652,the+ascent+1977,4
129617,the+day+the+earth+stood+still+1951,4
56953,mrs+brown+1997,4
281696,ballet+shoes+2008,5
306507,history+of+the+world+part+i+1981,3
267900,auto+focus+2002,3
182175,the+sum+of+all+fears+2002,4
284495,school+ties+1992,3
77260,kidnapped+1960,3
53543,star+wars+episode+iii+-+revenge+of+the+sith+2005,3
238128,cheeky+2000,4
219235,cinderella+man+2005,4
160616,golden+door+2006,4
238158,the+last+farm+2004,4
329932,the+pilgrim+1923,4
108477,the+vicious+kind+2009,3
269740,tracers+2015,3
107664,indiana+jones+and+the+temple+of+doom+1984,4
334919,the+king+and+four+queens+1956,2
173356,comet+2014,4
250478,deja+vu+1985,4
138600,harry+potter+and+the+philosophers+stone+2001,4
341740,deliverance+1972,4
188623,the+hidden+blade+2004,5
88453,take+this+job+and+shove+it+1981,3
103857,interstellar+2014,5
291137,day+of+wrath+1943,4
279228,le+plaisir+1952,4
43471,speedy+1928,3
112586,babettes+feast+1987,3
342876,griffin++phoenix+2006,4
225959,the+thing+called+love+1993,4
9259,inception+2010,5
120942,lemmy+2010,5
277109,stretch+2014,3
134476,the+thing+terror+takes+shape+1998,3
314768,two+english+girls+1971,3
254273,c.h.o.m.p.s.+1979,2
254803,beauty+and+the+beast+1991,4
307773,forrest+gump+1994,4
58802,the+agony+and+the+ecstasy+1965,5
255676,if+a+man+answers+1962,2
15740,paris+36+2008,4
104848,despicable+me+2+2013,3
197770,lifted+2006,3
186466,addams+family+values+1993,2
261000,maleficent+2014,3
234168,my+beautiful+laundrette+1985,4
273828,pirates+of+the+caribbean+the+curse+of+the+black+pearl+2003,5
113997,mifune+1999,3
292228,aladdin+1992,4
302803,the+devil+is+a+woman+1935,4
312215,i+saw+mommy+kissing+santa+claus+2002,4
212942,paranorman+2012,4
74162,how+to+train+your+dragon+2+2014,5
235565,forbidden+planet+1956,4
324856,big+hero+6+2014,4
324177,1971+2014,5
92028,the+landlord+1970,4
36074,charlie+wilsons+war+2007,3
300671,monsters_+inc.+2001,4
296443,paradise+lost+the+child+murders+at+robin+hood+hills+1996,4
121129,mark+shoots+first+1975,3
334790,sixteen+candles+1984,3
317836,the+honeymooners+2005,2
352206,kirikou+and+the+wild+beasts+2005,4
35438,sherlock+holmes+2010,5
138029,the+land+before+time+xii+the+great+day+of+the+flyers+2006,4
11352,not+here+to+be+loved+2005,5
81087,if....+1968,4
170886,e.t.+the+extra-terrestrial+1982,3
6730,paris_+texas+1984,4
265031,erased+2012,5
118693,lies+1999,3
149131,gods+of+the+plague+1970,4
29167,youre+telling+me+1934,3
28240,johnny+eager+1941,3
313889,bloodline+2011,3
114918,all+the+presidents+men+1976,4
31779,aladdin+1986,5
41577,the+spiral+staircase+1946,3
136317,tuyas+marriage+2006,4
57029,chocolate+2008,4
260150,the+wrecking+crew+2008,3
199020,inception+2010,4
134573,w.w.+and+the+dixie+dancekings+1975,4
288420,tigerland+2000,4
147889,magnum+force+1973,3
152018,the+hobbit+an+unexpected+journey+2012,3
122711,howls+moving+castle+2004,4
46404,garfields+halloween+adventure+1985,3
232645,my+new+gun+1992,3
132474,the+snowman+1982,3
113297,the+leopard+man+1943,3
144955,a+good+job+stories+of+the+fdny+2014,4
137478,batman+begins+2005,4
275805,howls+moving+castle+2004,5
79311,prisoners+2013,5
242237,the+trial+of+joan+of+arc+1962,5
87764,a+short+film+about+love+1988,4
312359,dumbo+1941,4
121824,fight+club+1999,5
352109,the+hobbit+an+unexpected+journey+2012,4
53602,la+belle+verte+1996,3
29516,the+hand+1965,4
276680,harry+potter+and+the+prisoner+of+azkaban+2004,5
74776,toy+story+1995,5
41973,vegucated+2011,3
322341,enders+game+2013,3
254916,homicide+1991,2
90346,leon+the+professional+1994,3
10357,toy+story+3+2010,4
15355,the+boys+are+back+2009,4
187183,rango+2011,3
47103,the+man+who+challenged+the+devil+2007,4
339860,the+cat+returns+2002,4
295066,harry+potter+and+the+prisoner+of+azkaban+2004,3
277965,apollo+13+1995,4
220604,20_000+leagues+under+the+sea+1954,4
89030,halloween+1978,5
267671,two+friends+2002,3
181740,youre+a+good+man_+charlie+brown+1985,3
80665,the+infinite+man+2014,4
15259,dont+tell+her+its+me+1990,2
352214,monsters+2010,4
40068,from+beyond+1986,4
41175,the+experiment+2001,4
138043,shutter+island+2010,4
233908,the+good_+the+bad_+the+weird+2008,3
34981,treasure+planet+2002,4
266809,the+trip+to+bountiful+1985,4
204235,open+season+2+2008,2
255194,inception+2010,4
350125,space+cowboys+2000,2
176209,nobody+knows+2004,4
73034,the+devil+wears+prada+2006,4
179835,the+thing+from+another+world+1951,5
300206,lord+of+war+2005,3
206756,gods+and+generals+2003,2
57861,roman+polanski+wanted+and+desired+2008,5
259821,rob+the+mob+2014,3
177832,the+sacrament+2013,4
216990,our+summer+in+provence+2014,4
85348,dr.+no+1962,4
79305,japanese+summer+double+suicide+1967,2
214720,the+imitation+game+2014,4
260593,rosemarys+baby+1968,3
319596,how+to+die+in+oregon+2011,4
154615,1612+chronicles+of+the+dark+time+2007,4
331101,the+equalizer+2014,3
18974,dolores+claiborne+1995,3
313437,bad+guy+2002,5
25225,harry+potter+and+the+half-blood+prince+2009,3
115549,animal+house+1978,3
66082,alice+in+wonderland+2010,4
122004,men+in+black+1997,4
58012,the+student+1988,4
169524,im+gonna+git+you+sucka+1988,3
327612,the+secret+world+of+arrietty+2010,4
333583,airplane+1980,3
91454,an+education+2009,4
3519,kandukondain+kandukondain+2000,4
164015,anastasia+1997,5
149119,alien+cargo+1999,4
110922,reservoir+dogs+1992,5
340963,shrek+2+2004,4
135781,the+godfather+1972,5
214242,inhale+2010,4
220925,two+way+stretch+1960,3
236102,riding+alone+for+thousands+of+miles+2005,4
99660,harry+potter+and+the+deathly+hallows+part+2+2011,5
223974,tetro+2009,3
155017,stuck+between+stations+2011,4
294015,metrobranding+2010,4
301427,harry+potter+and+the+prisoner+of+azkaban+2004,5
305756,the+magnificent+seven+1960,5
63139,scarface+1983,5
106939,my+neighbor+totoro+1988,5
55320,hercules+2014,4
48351,se7en+1995,4
238534,taking+chance+2009,4
172129,the+jackie+robinson+story+1950,3
160690,the+last+gladiators+2012,4
124632,thankskilling+2009,4
66463,the+front+line+2006,4
176946,the+killer+inside+me+2010,4
84597,patterns+1956,4
59765,the+child+2005,3
184698,spider-man+3+2007,3
255576,zombieland+2009,3
182385,position+among+the+stars+2011,4
322383,permanent+record+1988,3
267537,i+want+to+be+a+soldier+2010,4
116599,the+green+mile+1999,5
257839,pat+and+mike+1952,4
197101,66+scenes+from+america+1982,3
87869,the+devil+wears+prada+2006,4
211903,spider-man+2002,3
202757,the+matador+2008,3
47128,the+lion+king+1994,4
60331,red+state+2011,4
125776,glory+1989,4
164451,dean+spanley+2008,3
103303,nurse+3-d+2013,4
223739,coraline+2009,4
38432,goldfish+memory+2003,3
185796,he+was+a+quiet+man+2007,3
168389,hostage+2005,4
188536,the+matrix+revolutions+2003,3
314834,we+can+be+heroes+2005,4
238524,harry+potter+and+the+deathly+hallows+part+2+2011,4
250414,chicken+run+2000,3
158405,the+three+burials+of+melquiades+estrada+2005,5
289320,se7en+1995,4
